"","x"
"1550",0
"1551",101
"1552",101
"1553",101
"1554",0
"1555",101
"1556",0
"1557",101
"1558",101
"1559",101
"1560",101
"1561",101
"1562",101
"1563",101
"1564",101
"1565",0
"1566",101
"1567",101
"1568",101
"1569",101
"1570",101
"1571",101
"1572",101
"1573",101
"1574",61
"1575",101
"1576",0
"1577",101
"1578",101
"1579",0
"1580",1
"1581",101
"1582",101
"1583",61
"1584",101
"1585",101
"1586",101
"1587",0
"1588",1
"1589",101
"1590",101
"1591",101
"1592",101
"1593",101
"1594",101
"1595",9
"1596",0
"1597",101
"1598",101
"1599",61
"1600",101
"1601",101
"1602",101
"1603",101
"1604",9
"1605",101
"1606",101
"1607",101
"1608",101
"1609",101
"1610",101
"1611",0
"1612",9
"1613",101
"1614",101
"1615",101
"1616",101
"1617",101
"1618",0
"1619",101
"1620",61
"1621",0
"1622",101
"1623",101
"1624",9
"1625",1
"1626",101
"1627",0
"1628",101
"1629",101
"1630",0
"1631",21
"1632",101
"1633",21
"1634",101
"1635",101
"1636",101
"1637",101
"1638",61
"1639",101
"1640",0
"1641",101
"1642",101
"1643",0
"1644",101
"1645",61
"1646",101
"1647",101
"1648",101
"1649",0
"1650",0
"1651",61
"1652",101
"1653",101
"1654",9
"1655",9
"1656",1
"1657",61
"1658",101
"1659",101
"1660",0
"1661",0
"1662",61
"1663",101
"1664",21
"1665",61
"1666",25
"1667",61
"1668",101
"1669",101
"1670",0
"1671",101
"1672",101
"1673",101
"1674",0
"1675",101
"1676",101
"1677",101
"1678",101
"1679",101
"1680",0
"1681",61
"1682",101
"1683",0
"1684",101
"1685",0
"1686",101
"1687",101
"1688",101
"1689",101
"1690",61
"1691",0
"1692",0
"1693",101
"1694",101
"1695",1
"1696",101
"1697",101
"1698",0
"1699",101
"1700",0
"1701",0
"1702",0
"1703",0
"1704",1
"1705",101
"1706",101
"1707",101
"1708",101
"1709",0
"1710",101
"1711",101
"1712",101
"1713",1
"1714",101
"1715",101
"1716",101
"1717",101
"1718",101
"1719",101
"1720",101
"1721",101
"1722",101
"1723",61
"1724",101
"1725",0
"1726",0
"1727",101
"1728",101
"1729",61
"1730",101
"1731",61
"1732",61
"1733",61
"1734",101
"1735",101
"1736",101
"1737",101
"1738",101
"1739",0
"1740",0
"1741",0
"1742",61
"1743",101
"1744",101
"1745",101
"1746",101
"1747",101
"1748",101
"1749",101
"1750",101
"1751",61
"1752",0
"1753",0
"1754",0
"1755",101
"1756",101
"1757",61
"1758",101
"1759",0
